Long,Lat,Sum
126.621621622,1.8018018018,1
126.630630631,1.8018018018,0
126.63963964,1.8018018018,0
126.648648649,1.8018018018,0
126.657657658,1.8018018018,0
126.666666667,1.8018018018,1
126.675675676,1.8018018018,0
126.684684685,1.8018018018,1
126.693693694,1.8018018018,0
126.702702703,1.8018018018,0
126.711711712,1.8018018018,0
126.720720721,1.8018018018,0
126.72972973,1.8018018018,0
126.738738739,1.8018018018,0
126.747747748,1.8018018018,0
126.756756757,1.8018018018,0
126.765765766,1.8018018018,0
126.774774775,1.8018018018,0
126.783783784,1.8018018018,0
126.792792793,1.8018018018,0
126.801801802,1.8018018018,0
126.810810811,1.8018018018,0
126.81981982,1.8018018018,0
126.828828829,1.8018018018,0
126.837837838,1.8018018018,0
126.846846847,1.8018018018,0
126.855855856,1.8018018018,0
126.864864865,1.8018018018,0
126.873873874,1.8018018018,0
126.882882883,1.8018018018,0
126.891891892,1.8018018018,0
126.900900901,1.8018018018,0
126.90990991,1.8018018018,0
126.918918919,1.8018018018,0
126.927927928,1.8018018018,0
126.936936937,1.8018018018,0
126.945945946,1.8018018018,0
126.954954955,1.8018018018,0
126.963963964,1.8018018018,0
126.972972973,1.8018018018,0
126.981981982,1.8018018018,0
126.990990991,1.8018018018,0
127.0,1.8018018018,0
127.009009009,1.8018018018,0
127.018018018,1.8018018018,0
127.027027027,1.8018018018,0
127.036036036,1.8018018018,0
127.045045045,1.8018018018,0
127.054054054,1.8018018018,0
127.063063063,1.8018018018,0
127.072072072,1.8018018018,0
127.081081081,1.8018018018,0
127.09009009,1.8018018018,1
127.099099099,1.8018018018,0
127.108108108,1.8018018018,0
127.117117117,1.8018018018,1
127.126126126,1.8018018018,0
127.135135135,1.8018018018,1
127.144144144,1.8018018018,0
127.153153153,1.8018018018,2
127.162162162,1.8018018018,0
127.171171171,1.8018018018,0
127.18018018,1.8018018018,2
127.189189189,1.8018018018,0
127.198198198,1.8018018018,0
127.207207207,1.8018018018,0
127.216216216,1.8018018018,0
127.225225225,1.8018018018,0
127.234234234,1.8018018018,0
127.243243243,1.8018018018,1
127.252252252,1.8018018018,0
127.261261261,1.8018018018,0
127.27027027,1.8018018018,0
127.279279279,1.8018018018,0
127.288288288,1.8018018018,0
127.297297297,1.8018018018,0
127.306306306,1.8018018018,0
127.315315315,1.8018018018,0
127.324324324,1.8018018018,2
127.333333333,1.8018018018,0
127.342342342,1.8018018018,0
127.351351351,1.8018018018,0
127.36036036,1.8018018018,0
127.369369369,1.8018018018,1
127.378378378,1.8018018018,0
127.387387387,1.8018018018,0
127.396396396,1.8018018018,0
127.405405405,1.8018018018,0
127.414414414,1.8018018018,0
127.423423423,1.8018018018,0
127.432432432,1.8018018018,0
127.441441441,1.8018018018,0
127.45045045,1.8018018018,0
127.459459459,1.8018018018,0
127.468468468,1.8018018018,0
127.477477477,1.8018018018,1
127.486486486,1.8018018018,1
127.495495495,1.8018018018,0
127.504504505,1.8018018018,0
127.513513514,1.8018018018,0
127.522522523,1.8018018018,0
127.531531532,1.8018018018,0
127.540540541,1.8018018018,0
127.54954955,1.8018018018,0
127.558558559,1.8018018018,0
127.567567568,1.8018018018,0
127.576576577,1.8018018018,0
127.585585586,1.8018018018,0
127.594594595,1.8018018018,0
127.603603604,1.8018018018,1
127.612612613,1.8018018018,0
127.621621622,1.8018018018,0
127.630630631,1.8018018018,0
127.63963964,1.8018018018,0
127.648648649,1.8018018018,0
127.657657658,1.8018018018,0
127.666666667,1.8018018018,0
127.675675676,1.8018018018,0
127.684684685,1.8018018018,0
127.693693694,1.8018018018,0
127.702702703,1.8018018018,0
127.711711712,1.8018018018,1
127.720720721,1.8018018018,0
127.72972973,1.8018018018,1
127.738738739,1.8018018018,1
127.747747748,1.8018018018,1
127.756756757,1.8018018018,3
127.765765766,1.8018018018,1
127.774774775,1.8018018018,0
127.783783784,1.8018018018,3
127.792792793,1.8018018018,2
127.801801802,1.8018018018,2
127.810810811,1.8018018018,2
127.81981982,1.8018018018,2
127.828828829,1.8018018018,4
127.837837838,1.8018018018,3
127.846846847,1.8018018018,1
127.855855856,1.8018018018,3
127.864864865,1.8018018018,1
127.873873874,1.8018018018,0
127.882882883,1.8018018018,1
127.891891892,1.8018018018,2
127.900900901,1.8018018018,0
127.90990991,1.8018018018,2
127.918918919,1.8018018018,2
127.927927928,1.8018018018,5
127.936936937,1.8018018018,2
127.945945946,1.8018018018,2
127.954954955,1.8018018018,1
127.963963964,1.8018018018,1
127.972972973,1.8018018018,1
127.981981982,1.8018018018,0
127.990990991,1.8018018018,0
128.0,1.8018018018,0
126.0,1.79279279279,0
126.009009009,1.79279279279,0
126.018018018,1.79279279279,0
126.027027027,1.79279279279,0
126.036036036,1.79279279279,0
126.045045045,1.79279279279,0
126.054054054,1.79279279279,0
126.063063063,1.79279279279,0
126.072072072,1.79279279279,0
126.081081081,1.79279279279,0
126.09009009,1.79279279279,0
126.099099099,1.79279279279,0
126.108108108,1.79279279279,0
126.117117117,1.79279279279,0
126.126126126,1.79279279279,0
126.135135135,1.79279279279,0
126.144144144,1.79279279279,0
126.153153153,1.79279279279,1
126.162162162,1.79279279279,0
126.171171171,1.79279279279,0
126.18018018,1.79279279279,0
126.189189189,1.79279279279,0
126.198198198,1.79279279279,0
126.207207207,1.79279279279,0
126.216216216,1.79279279279,0
126.225225225,1.79279279279,0
126.234234234,1.79279279279,0
126.243243243,1.79279279279,0
126.252252252,1.79279279279,0
126.261261261,1.79279279279,0
126.27027027,1.79279279279,0
126.279279279,1.79279279279,0
126.288288288,1.79279279279,0
126.297297297,1.79279279279,0
126.306306306,1.79279279279,0
126.315315315,1.79279279279,0
126.324324324,1.79279279279,0
126.333333333,1.79279279279,0
126.342342342,1.79279279279,0
126.351351351,1.79279279279,0
126.36036036,1.79279279279,0
126.369369369,1.79279279279,0
126.378378378,1.79279279279,0
126.387387387,1.79279279279,0
126.396396396,1.79279279279,0
126.405405405,1.79279279279,0
126.414414414,1.79279279279,1
126.423423423,1.79279279279,0
126.432432432,1.79279279279,0
126.441441441,1.79279279279,0
126.45045045,1.79279279279,0
126.459459459,1.79279279279,0
126.468468468,1.79279279279,0
126.477477477,1.79279279279,0
126.486486486,1.79279279279,0
126.495495495,1.79279279279,0
126.504504505,1.79279279279,0
126.513513514,1.79279279279,0
126.522522523,1.79279279279,0
126.531531532,1.79279279279,0
126.540540541,1.79279279279,0
126.54954955,1.79279279279,0
126.558558559,1.79279279279,0
126.567567568,1.79279279279,0
126.576576577,1.79279279279,0
126.585585586,1.79279279279,1
126.594594595,1.79279279279,0
126.603603604,1.79279279279,0
126.612612613,1.79279279279,1
126.621621622,1.79279279279,0
126.630630631,1.79279279279,0
126.63963964,1.79279279279,0
126.648648649,1.79279279279,0
126.657657658,1.79279279279,0
126.666666667,1.79279279279,0
126.675675676,1.79279279279,0
126.684684685,1.79279279279,0
126.693693694,1.79279279279,0
126.702702703,1.79279279279,2
126.711711712,1.79279279279,0
126.720720721,1.79279279279,0
126.72972973,1.79279279279,0
126.738738739,1.79279279279,1
126.747747748,1.79279279279,0
126.756756757,1.79279279279,0
126.765765766,1.79279279279,0
126.774774775,1.79279279279,0
126.783783784,1.79279279279,0
126.792792793,1.79279279279,0
126.801801802,1.79279279279,0
126.810810811,1.79279279279,0
126.81981982,1.79279279279,0
126.828828829,1.79279279279,0
126.837837838,1.79279279279,0
126.846846847,1.79279279279,0
126.855855856,1.79279279279,0
126.864864865,1.79279279279,0
126.873873874,1.79279279279,0
126.882882883,1.79279279279,0
126.891891892,1.79279279279,0
126.900900901,1.79279279279,0
126.90990991,1.79279279279,0
126.918918919,1.79279279279,0
126.927927928,1.79279279279,0
126.936936937,1.79279279279,0
126.945945946,1.79279279279,0
126.954954955,1.79279279279,0
126.963963964,1.79279279279,0
126.972972973,1.79279279279,0
126.981981982,1.79279279279,0
126.990990991,1.79279279279,0
127.0,1.79279279279,0
127.009009009,1.79279279279,0
127.018018018,1.79279279279,0
127.027027027,1.79279279279,0
127.036036036,1.79279279279,0
127.045045045,1.79279279279,0
127.054054054,1.79279279279,0
127.063063063,1.79279279279,0
127.072072072,1.79279279279,0
127.081081081,1.79279279279,0
127.09009009,1.79279279279,0
127.099099099,1.79279279279,0
127.108108108,1.79279279279,0
127.117117117,1.79279279279,0
127.126126126,1.79279279279,0
127.135135135,1.79279279279,0
127.144144144,1.79279279279,0
127.153153153,1.79279279279,1
127.162162162,1.79279279279,1
127.171171171,1.79279279279,0
127.18018018,1.79279279279,0
127.189189189,1.79279279279,1
127.198198198,1.79279279279,0
127.207207207,1.79279279279,0
127.216216216,1.79279279279,0
127.225225225,1.79279279279,0
127.234234234,1.79279279279,0
127.243243243,1.79279279279,1
127.252252252,1.79279279279,0
127.261261261,1.79279279279,0
127.27027027,1.79279279279,0
127.279279279,1.79279279279,0
127.288288288,1.79279279279,0
127.297297297,1.79279279279,0
127.306306306,1.79279279279,0
127.315315315,1.79279279279,0
127.324324324,1.79279279279,0
127.333333333,1.79279279279,0
127.342342342,1.79279279279,0
127.351351351,1.79279279279,0
127.36036036,1.79279279279,0
127.369369369,1.79279279279,0
127.378378378,1.79279279279,0
127.387387387,1.79279279279,0
127.396396396,1.79279279279,0
127.405405405,1.79279279279,0
127.414414414,1.79279279279,0
127.423423423,1.79279279279,0
127.432432432,1.79279279279,0
127.441441441,1.79279279279,0
127.45045045,1.79279279279,0
127.459459459,1.79279279279,0
127.468468468,1.79279279279,0
127.477477477,1.79279279279,0
127.486486486,1.79279279279,0
127.495495495,1.79279279279,0
127.504504505,1.79279279279,1
127.513513514,1.79279279279,0
127.522522523,1.79279279279,0
127.531531532,1.79279279279,0
127.540540541,1.79279279279,1
127.54954955,1.79279279279,0
127.558558559,1.79279279279,0
127.567567568,1.79279279279,0
127.576576577,1.79279279279,0
127.585585586,1.79279279279,0
127.594594595,1.79279279279,0
127.603603604,1.79279279279,0
127.612612613,1.79279279279,1
127.621621622,1.79279279279,0
127.630630631,1.79279279279,0
127.63963964,1.79279279279,0
127.648648649,1.79279279279,0
127.657657658,1.79279279279,1
127.666666667,1.79279279279,2
127.675675676,1.79279279279,0
127.684684685,1.79279279279,0
127.693693694,1.79279279279,0
127.702702703,1.79279279279,0
127.711711712,1.79279279279,0
127.720720721,1.79279279279,2
127.72972973,1.79279279279,0
127.738738739,1.79279279279,1
127.747747748,1.79279279279,0
127.756756757,1.79279279279,0
127.765765766,1.79279279279,3
127.774774775,1.79279279279,3
127.783783784,1.79279279279,2
127.792792793,1.79279279279,4
127.801801802,1.79279279279,3
127.810810811,1.79279279279,2
127.81981982,1.79279279279,0
127.828828829,1.79279279279,1
127.837837838,1.79279279279,0
127.846846847,1.79279279279,2
127.855855856,1.79279279279,0
127.864864865,1.79279279279,5
127.873873874,1.79279279279,2
127.882882883,1.79279279279,1
127.891891892,1.79279279279,1
127.900900901,1.79279279279,0
127.90990991,1.79279279279,2
127.918918919,1.79279279279,0
127.927927928,1.79279279279,5
127.936936937,1.79279279279,1
127.945945946,1.79279279279,1
127.954954955,1.79279279279,2
127.963963964,1.79279279279,0
127.972972973,1.79279279279,0
127.981981982,1.79279279279,1
127.990990991,1.79279279279,1
128.0,1.79279279279,0
126.0,1.78378378378,0
126.009009009,1.78378378378,0
126.018018018,1.78378378378,0
126.027027027,1.78378378378,0
126.036036036,1.78378378378,0
126.045045045,1.78378378378,0
126.054054054,1.78378378378,0
126.063063063,1.78378378378,0
126.072072072,1.78378378378,0
126.081081081,1.78378378378,1
126.09009009,1.78378378378,0
126.099099099,1.78378378378,0
126.108108108,1.78378378378,0
126.117117117,1.78378378378,0
126.126126126,1.78378378378,0
126.135135135,1.78378378378,0
126.144144144,1.78378378378,0
126.153153153,1.78378378378,0
126.162162162,1.78378378378,0
126.171171171,1.78378378378,0
126.18018018,1.78378378378,0
126.189189189,1.78378378378,0
126.198198198,1.78378378378,0
126.207207207,1.78378378378,0
126.216216216,1.78378378378,0
126.225225225,1.78378378378,0
126.234234234,1.78378378378,0
126.243243243,1.78378378378,0
126.252252252,1.78378378378,0
126.261261261,1.78378378378,0
126.27027027,1.78378378378,0
126.279279279,1.78378378378,0
126.288288288,1.78378378378,0
126.297297297,1.78378378378,1
126.306306306,1.78378378378,0
126.315315315,1.78378378378,0
126.324324324,1.78378378378,0
126.333333333,1.78378378378,0
126.342342342,1.78378378378,0
126.351351351,1.78378378378,0
126.36036036,1.78378378378,0
126.369369369,1.78378378378,0
126.378378378,1.78378378378,0
126.387387387,1.78378378378,0
126.396396396,1.78378378378,0
126.405405405,1.78378378378,0
126.414414414,1.78378378378,0
126.423423423,1.78378378378,0
126.432432432,1.78378378378,0
126.441441441,1.78378378378,0
126.45045045,1.78378378378,0
126.459459459,1.78378378378,0
126.468468468,1.78378378378,0
126.477477477,1.78378378378,0
126.486486486,1.78378378378,0
126.495495495,1.78378378378,0
126.504504505,1.78378378378,0
126.513513514,1.78378378378,0
126.522522523,1.78378378378,0
126.531531532,1.78378378378,0
126.540540541,1.78378378378,0
126.54954955,1.78378378378,0
126.558558559,1.78378378378,0
126.567567568,1.78378378378,0
126.576576577,1.78378378378,1
126.585585586,1.78378378378,1
126.594594595,1.78378378378,0
126.603603604,1.78378378378,0
126.612612613,1.78378378378,0
126.621621622,1.78378378378,0
126.630630631,1.78378378378,0
126.63963964,1.78378378378,0
126.648648649,1.78378378378,0
126.657657658,1.78378378378,1
126.666666667,1.78378378378,0
126.675675676,1.78378378378,0
126.684684685,1.78378378378,0
126.693693694,1.78378378378,0
126.702702703,1.78378378378,1
126.711711712,1.78378378378,1
126.720720721,1.78378378378,0
126.72972973,1.78378378378,0
126.738738739,1.78378378378,1
126.747747748,1.78378378378,1
126.756756757,1.78378378378,0
126.765765766,1.78378378378,0
126.774774775,1.78378378378,0
126.783783784,1.78378378378,0
126.792792793,1.78378378378,0
126.801801802,1.78378378378,0
126.810810811,1.78378378378,0
126.81981982,1.78378378378,0
126.828828829,1.78378378378,0
126.837837838,1.78378378378,0
126.846846847,1.78378378378,0
126.855855856,1.78378378378,0
126.864864865,1.78378378378,0
126.873873874,1.78378378378,0
126.882882883,1.78378378378,0
126.891891892,1.78378378378,0
126.900900901,1.78378378378,0
126.90990991,1.78378378378,0
126.918918919,1.78378378378,0
126.927927928,1.78378378378,0
126.936936937,1.78378378378,0
126.945945946,1.78378378378,0
126.954954955,1.78378378378,0
126.963963964,1.78378378378,0
126.972972973,1.78378378378,0
126.981981982,1.78378378378,0
126.990990991,1.78378378378,0
127.0,1.78378378378,0
127.009009009,1.78378378378,0
127.018018018,1.78378378378,0
127.027027027,1.78378378378,0
127.036036036,1.78378378378,0
127.045045045,1.78378378378,0
127.054054054,1.78378378378,0
127.063063063,1.78378378378,0
127.072072072,1.78378378378,0
127.081081081,1.78378378378,0
127.09009009,1.78378378378,0
127.099099099,1.78378378378,0
127.108108108,1.78378378378,1
127.117117117,1.78378378378,0
127.126126126,1.78378378378,0
127.135135135,1.78378378378,0
127.144144144,1.78378378378,0
127.153153153,1.78378378378,0
127.162162162,1.78378378378,0
127.171171171,1.78378378378,0
127.18018018,1.78378378378,0
127.189189189,1.78378378378,0
127.198198198,1.78378378378,0
127.207207207,1.78378378378,0
127.216216216,1.78378378378,0
127.225225225,1.78378378378,0
127.234234234,1.78378378378,0
127.243243243,1.78378378378,0
127.252252252,1.78378378378,0
127.261261261,1.78378378378,0
127.27027027,1.78378378378,0
127.279279279,1.78378378378,0
127.288288288,1.78378378378,1
127.297297297,1.78378378378,1
127.306306306,1.78378378378,0
127.315315315,1.78378378378,0
127.324324324,1.78378378378,0
127.333333333,1.78378378378,0
127.342342342,1.78378378378,0
127.351351351,1.78378378378,0
127.36036036,1.78378378378,0
127.369369369,1.78378378378,0
127.378378378,1.78378378378,0
127.387387387,1.78378378378,0
127.396396396,1.78378378378,0
127.405405405,1.78378378378,0
127.414414414,1.78378378378,0
127.423423423,1.78378378378,0
127.432432432,1.78378378378,0
127.441441441,1.78378378378,0
127.45045045,1.78378378378,0
127.459459459,1.78378378378,0
127.468468468,1.78378378378,0
127.477477477,1.78378378378,0
127.486486486,1.78378378378,0
127.495495495,1.78378378378,0
127.504504505,1.78378378378,0
127.513513514,1.78378378378,0
127.522522523,1.78378378378,0
127.531531532,1.78378378378,1
127.540540541,1.78378378378,0
127.54954955,1.78378378378,1
127.558558559,1.78378378378,0
127.567567568,1.78378378378,0
127.576576577,1.78378378378,0
127.585585586,1.78378378378,0
127.594594595,1.78378378378,0
127.603603604,1.78378378378,0
127.612612613,1.78378378378,0
127.621621622,1.78378378378,0
127.630630631,1.78378378378,0
127.63963964,1.78378378378,0
127.648648649,1.78378378378,0
127.657657658,1.78378378378,0
127.666666667,1.78378378378,0
127.675675676,1.78378378378,0
127.684684685,1.78378378378,1
127.693693694,1.78378378378,0
127.702702703,1.78378378378,0
127.711711712,1.78378378378,1
127.720720721,1.78378378378,1
127.72972973,1.78378378378,1
127.738738739,1.78378378378,0
127.747747748,1.78378378378,3
127.756756757,1.78378378378,1
127.765765766,1.78378378378,0
127.774774775,1.78378378378,1
127.783783784,1.78378378378,2
127.792792793,1.78378378378,0
127.801801802,1.78378378378,1
127.810810811,1.78378378378,2
127.81981982,1.78378378378,3
127.828828829,1.78378378378,2
127.837837838,1.78378378378,0
127.846846847,1.78378378378,3
127.855855856,1.78378378378,2
